invoiceno,invoicedate
564141,2011-08-23 11:47:00
577844,2011-11-22 10:41:00
563444,2011-08-16 13:50:00
562104,2011-08-02 14:31:00
566258,2011-09-11 12:45:00
565857,2011-09-07 14:13:00
551414,2011-04-28 13:35:00
577782,2011-11-21 16:17:00
568212,2011-09-25 16:05:00
572302,2011-10-23 14:47:00
570225,2011-10-09 13:15:00
564353,2011-08-24 15:08:00
546498,2011-03-14 11:44:00
575856,2011-11-11 12:28:00
572567,2011-10-25 10:27:00
567211,2011-09-19 11:02:00
575748,2011-11-11 10:21:00
549100,2011-04-06 11:14:00
555340,2011-06-02 11:33:00
561926,2011-08-01 12:48:00
567890,2011-09-22 15:40:00
573311,2011-10-28 16:45:00
577483,2011-11-20 11:50:00
572317,2011-10-23 16:13:00
543631,2011-02-10 16:17:00
575985,2011-11-13 14:09:00
575481,2011-11-09 16:28:00
571937,2011-10-20 09:28:00
562980,2011-08-11 11:44:00
570223,2011-10-09 13:11:00
560580,2011-07-19 15:23:00
543800,2011-02-13 11:36:00
567912,2011-09-22 17:07:00
544790,2011-02-23 12:27:00
541870,2011-01-24 09:39:00
570466,2011-10-10 16:03:00
579161,2011-11-28 13:56:00
569533,2011-10-04 15:21:00
549250,2011-04-07 12:10:00
576860,2011-11-16 15:58:00
576053,2011-11-13 14:53:00
557484,2011-06-20 14:36:00
542393,2011-01-27 15:02:00
580672,2011-12-05 14:29:00
561658,2011-07-28 16:06:00
569491,2011-10-04 13:25:00
572294,2011-10-23 13:10:00
574967,2011-11-08 10:51:00
558196,2011-06-27 12:38:00
575919,2011-11-11 17:00:00
538826,2010-12-14 12:58:00
570442,2011-10-10 14:37:00
545996,2011-03-08 14:12:00
546542,2011-03-14 15:13:00
560239,2011-07-17 11:50:00
547209,2011-03-21 14:44:00
545475,2011-03-03 10:59:00
558700,2011-07-01 12:33:00
575087,2011-11-08 13:57:00
557858,2011-06-23 11:51:00
557466,2011-06-20 13:08:00
578858,2011-11-27 11:22:00
576189,2011-11-14 11:33:00
580502,2011-12-04 13:15:00
576696,2011-11-16 12:26:00
560567,2011-07-19 13:57:00
580054,2011-12-01 13:08:00
576626,2011-11-15 17:26:00
569650,2011-10-05 12:44:00
561900,2011-07-31 15:31:00
572216,2011-10-21 12:56:00
566018,2011-09-08 12:42:00
565141,2011-09-01 13:40:00
581166,2011-12-07 14:43:00
550835,2011-04-21 10:52:00
551558,2011-05-03 10:41:00
557222,2011-06-17 13:14:00
558709,2011-07-01 13:02:00
536412,2010-12-01 11:49:00
566195,2011-09-09 13:44:00
564256,2011-08-24 10:45:00
546091,2011-03-09 11:53:00
565431,2011-09-04 13:15:00
558355,2011-06-28 14:58:00
556474,2011-06-12 12:01:00
557129,2011-06-16 19:59:00
568066,2011-09-23 13:48:00
537646,2010-12-07 15:39:00
536862,2010-12-03 11:13:00
545460,2011-03-02 17:33:00
554160,2011-05-23 11:49:00
559542,2011-07-10 13:32:00
575846,2011-11-11 12:07:00
576236,2011-11-14 13:31:00
576927,2011-11-17 11:02:00
580865,2011-12-06 11:58:00
555368,2011-06-02 14:30:00
575753,2011-11-11 10:41:00
570087,2011-10-07 11:26:00
557886,2011-06-23 13:39:00
553074,2011-05-13 11:45:00
561870,2011-07-31 11:45:00
580188,2011-12-02 12:02:00
543370,2011-02-07 14:51:00
571270,2011-10-16 12:09:00
570116,2011-10-07 12:38:00
552290,2011-05-08 13:32:00
542890,2011-02-01 13:25:00
571286,2011-10-16 14:35:00
553189,2011-05-15 13:14:00
576933,2011-11-17 11:29:00
556876,2011-06-15 11:56:00
556671,2011-06-13 16:33:00
564049,2011-08-22 13:30:00
546972,2011-03-18 12:04:00
551152,2011-04-26 14:47:00
567128,2011-09-16 14:04:00
541206,2011-01-14 12:24:00
576615,2011-11-15 16:42:00
571283,2011-10-16 13:51:00
577723,2011-11-21 12:36:00
554376,2011-05-24 11:31:00
571824,2011-10-19 11:49:00
567662,2011-09-21 15:12:00
574310,2011-11-03 16:56:00
547223,2011-03-21 15:10:00
550740,2011-04-20 11:33:00
574707,2011-11-06 14:08:00
554112,2011-05-22 14:44:00
565378,2011-09-02 15:16:00
577535,2011-11-20 14:07:00
571065,2011-10-13 14:59:00
573345,2011-10-30 12:14:00
562213,2011-08-03 13:39:00
558237,2011-06-27 15:04:00
573897,2011-11-01 14:29:00
544569,2011-02-21 12:58:00
580615,2011-12-05 12:05:00
578251,2011-11-23 12:45:00
564172,2011-08-23 14:19:00
544677,2011-02-22 16:13:00
546648,2011-03-15 14:15:00
570388,2011-10-10 12:37:00
578746,2011-11-25 11:36:00
566726,2011-09-14 13:12:00
562680,2011-08-08 13:46:00
537641,2010-12-07 15:32:00
559038,2011-07-05 15:31:00
578036,2011-11-22 14:04:00
541493,2011-01-18 14:29:00
559557,2011-07-11 10:33:00
538883,2010-12-14 15:56:00
572283,2011-10-23 11:42:00
581175,2011-12-07 15:16:00
564725,2011-08-28 12:28:00
566599,2011-09-13 15:37:00
576249,2011-11-14 13:47:00
580504,2011-12-04 13:32:00
578072,2011-11-22 16:02:00
556473,2011-06-12 12:00:00
549568,2011-04-10 15:09:00
578944,2011-11-27 13:41:00
558862,2011-07-04 12:25:00
581149,2011-12-07 14:12:00
540798,2011-01-11 12:11:00
569136,2011-09-30 14:41:00
547396,2011-03-22 16:54:00
542719,2011-01-31 14:18:00
575851,2011-11-11 12:13:00
560590,2011-07-19 15:55:00
569332,2011-10-03 13:46:00
543828,2011-02-14 09:45:00
572037,2011-10-20 12:07:00
575886,2011-11-11 13:57:00
536846,2010-12-02 19:59:00
541215,2011-01-14 13:42:00
539736,2010-12-21 15:18:00
553017,2011-05-12 19:01:00
572219,2011-10-21 13:17:00
554992,2011-05-29 14:08:00
548309,2011-03-30 12:02:00
554103,2011-05-22 13:51:00
571212,2011-10-14 12:53:00
563709,2011-08-18 15:17:00
569026,2011-09-30 10:18:00
547658,2011-03-24 13:04:00
541262,2011-01-16 15:50:00
547663,2011-03-24 13:16:00
575298,2011-11-09 12:29:00
570482,2011-10-10 17:00:00
555158,2011-06-01 08:38:00
556503,2011-06-13 08:44:00
567981,2011-09-23 11:22:00
572662,2011-10-25 12:54:00
555562,2011-06-05 14:45:00
555524,2011-06-05 11:37:00
579141,2011-11-28 13:06:00
567866,2011-09-22 14:13:00
544479,2011-02-21 10:28:00
570410,2011-10-10 13:04:00
574826,2011-11-07 10:58:00
542112,2011-01-25 13:55:00
557636,2011-06-21 15:41:00
569367,2011-10-03 15:28:00
578928,2011-11-27 12:29:00
563439,2011-08-16 13:05:00
568065,2011-09-23 13:44:00
574721,2011-11-06 14:43:00
569943,2011-10-06 18:08:00
550278,2011-04-15 13:15:00
567818,2011-09-22 12:41:00
548648,2011-04-01 13:20:00
571837,2011-10-19 12:11:00
571828,2011-10-19 11:52:00
559552,2011-07-10 16:29:00
572227,2011-10-21 14:01:00
559535,2011-07-10 12:16:00
563538,2011-08-17 11:48:00
566571,2011-09-13 12:49:00
554494,2011-05-24 14:00:00
556728,2011-06-14 11:36:00
569223,2011-10-02 13:49:00
555853,2011-06-07 13:44:00
543000,2011-02-02 12:17:00
558371,2011-06-28 15:44:00
552826,2011-05-11 13:20:00
568668,2011-09-28 13:00:00
560360,2011-07-18 11:55:00
573580,2011-10-31 14:21:00
573330,2011-10-30 11:22:00
564346,2011-08-24 14:54:00
546466,2011-03-14 11:04:00
564729,2011-08-28 12:44:00
571119,2011-10-14 09:04:00
561036,2011-07-24 11:54:00
566213,2011-09-09 15:09:00
544286,2011-02-17 12:29:00
552269,2011-05-08 11:52:00
569528,2011-10-04 14:53:00
573248,2011-10-28 12:09:00
579456,2011-11-29 14:20:00
566271,2011-09-11 13:44:00
540288,2011-01-06 12:45:00
537868,2010-12-08 16:49:00
571289,2011-10-16 15:27:00
567024,2011-09-16 11:23:00
581538,2011-12-09 11:34:00
567461,2011-09-20 12:31:00
571408,2011-10-17 12:22:00
569000,2011-09-29 17:36:00
550183,2011-04-14 17:58:00
568059,2011-09-23 12:58:00
538035,2010-12-09 13:03:00
547785,2011-03-25 11:41:00
564841,2011-08-30 13:42:00
580501,2011-12-04 13:00:00
536532,2010-12-01 13:24:00
541816,2011-01-21 15:57:00
564199,2011-08-23 17:31:00
570420,2011-10-10 13:33:00
569224,2011-10-02 14:00:00
568671,2011-09-28 13:13:00
579938,2011-12-01 10:18:00
580482,2011-12-04 12:44:00
579751,2011-11-30 14:46:00
574720,2011-11-06 14:39:00
537034,2010-12-03 17:20:00
563935,2011-08-21 16:24:00
544467,2011-02-20 15:51:00
548505,2011-03-31 14:34:00
565767,2011-09-06 14:28:00
570592,2011-10-11 11:37:00
576212,2011-11-14 12:45:00
576213,2011-11-14 12:47:00
545027,2011-02-25 14:59:00
538917,2010-12-15 10:57:00
572192,2011-10-21 11:30:00
553546,2011-05-17 15:42:00
572330,2011-10-24 10:17:00
575063,2011-11-08 12:32:00
547656,2011-03-24 12:53:00
574536,2011-11-04 14:35:00
539739,2010-12-21 15:19:00
566275,2011-09-11 13:58:00
545687,2011-03-06 12:20:00
574734,2011-11-06 15:20:00
542398,2011-01-27 15:36:00
577609,2011-11-21 09:51:00
560601,2011-07-19 17:17:00
558877,2011-07-04 13:50:00
565726,2011-09-06 11:58:00
558262,2011-06-28 08:45:00
577010,2011-11-17 12:11:00
580754,2011-12-06 10:05:00
542536,2011-01-28 13:37:00
578016,2011-11-22 13:02:00
577742,2011-11-21 13:41:00
559521,2011-07-08 16:26:00
566561,2011-09-13 12:13:00
548514,2011-03-31 16:03:00
578292,2011-11-23 14:35:00
560035,2011-07-14 13:41:00
572528,2011-10-24 15:43:00
545085,2011-02-28 11:19:00
558116,2011-06-27 09:11:00
551012,2011-04-26 10:32:00
573413,2011-10-30 16:12:00
564740,2011-08-28 14:39:00
581433,2011-12-08 15:54:00
580647,2011-12-05 13:14:00
580146,2011-12-02 10:07:00
581310,2011-12-08 11:43:00
550819,2011-04-20 17:37:00
561025,2011-07-24 10:37:00
552469,2011-05-09 15:34:00
558099,2011-06-26 13:45:00
564516,2011-08-25 14:45:00
580673,2011-12-05 14:30:00
536975,2010-12-03 14:04:00
556916,2011-06-15 13:35:00
536520,2010-12-01 12:43:00
563214,2011-08-14 12:56:00
577544,2011-11-20 14:43:00
574657,2011-11-06 11:43:00
541631,2011-01-20 10:48:00
549958,2011-04-13 13:47:00
540907,2011-01-12 11:52:00
581414,2011-12-08 14:39:00
570479,2011-10-10 16:58:00
556803,2011-06-14 14:57:00
576052,2011-11-13 14:48:00
543022,2011-02-02 14:37:00
580997,2011-12-06 17:23:00
578940,2011-11-27 13:18:00
543111,2011-02-03 12:44:00
565067,2011-08-31 17:16:00
543802,2011-02-13 12:03:00
543470,2011-02-08 14:58:00
574710,2011-11-06 14:17:00
565411,2011-09-04 11:22:00
566534,2011-09-13 11:32:00
569406,2011-10-04 09:09:00
556579,2011-06-13 14:16:00
576070,2011-11-13 15:58:00
538368,2010-12-12 10:57:00
540021,2011-01-04 12:51:00
556082,2011-06-08 15:22:00
571913,2011-10-19 15:29:00
563580,2011-08-17 15:53:00
548712,2011-04-03 14:42:00
560255,2011-07-17 13:08:00
560716,2011-07-20 13:26:00
546117,2011-03-09 13:56:00
573286,2011-10-28 14:38:00
573264,2011-10-28 12:36:00
574356,2011-11-04 10:48:00
575337,2011-11-09 14:11:00
568938,2011-09-29 14:46:00
542624,2011-01-31 09:48:00
553385,2011-05-16 15:53:00
555110,2011-05-31 14:34:00
578707,2011-11-25 11:20:00
546984,2011-03-18 12:35:00
549734,2011-04-11 17:12:00
562219,2011-08-03 14:14:00
559547,2011-07-10 15:12:00
569823,2011-10-06 12:15:00
581125,2011-12-07 12:41:00
576051,2011-11-13 14:45:00
537219,2010-12-05 15:47:00
557064,2011-06-16 15:07:00
544476,2011-02-21 09:58:00
541115,2011-01-13 15:34:00
540353,2011-01-06 14:53:00
570127,2011-10-07 13:17:00
573083,2011-10-27 14:22:00
536874,2010-12-03 11:35:00
574965,2011-11-08 10:44:00
537773,2010-12-08 12:36:00
569037,2011-09-30 10:45:00
537201,2010-12-05 14:19:00
565117,2011-09-01 11:33:00
547906,2011-03-28 12:13:00
578935,2011-11-27 12:52:00
560444,2011-07-18 17:15:00
566566,2011-09-13 12:32:00
569089,2011-09-30 12:03:00
545340,2011-03-02 08:41:00
557570,2011-06-21 10:48:00
542115,2011-01-25 14:01:00
559672,2011-07-11 14:04:00
563022,2011-08-11 13:34:00
543989,2011-02-15 09:52:00
545995,2011-03-08 13:54:00
561507,2011-07-27 14:21:00
559289,2011-07-07 12:22:00
572082,2011-10-20 14:18:00
547359,2011-03-22 12:27:00
547892,2011-03-28 10:15:00
560937,2011-07-22 10:52:00
543555,2011-02-10 10:18:00
568593,2011-09-28 10:54:00
544087,2011-02-15 17:02:00
580148,2011-12-02 10:08:00
579741,2011-11-30 14:33:00
577252,2011-11-18 12:22:00
543532,2011-02-09 12:59:00
544462,2011-02-20 14:21:00
538354,2010-12-10 15:45:00
557057,2011-06-16 14:46:00
548715,2011-04-03 15:22:00
579692,2011-11-30 14:05:00
572726,2011-10-25 15:19:00
555400,2011-06-02 17:50:00
580903,2011-12-06 12:56:00
560451,2011-07-19 09:50:00
576228,2011-11-14 13:12:00
575512,2011-11-10 10:36:00
564372,2011-08-25 09:55:00
569651,2011-10-05 12:49:00
545719,2011-03-07 10:28:00
545045,2011-02-27 11:40:00
548504,2011-03-31 14:33:00
551516,2011-05-01 11:10:00
570680,2011-10-11 15:36:00
580027,2011-12-01 12:01:00
576391,2011-11-15 10:13:00
560018,2011-07-14 12:52:00
580720,2011-12-05 16:55:00
544778,2011-02-23 12:03:00
568654,2011-09-28 12:20:00
567475,2011-09-20 13:11:00
571243,2011-10-14 15:26:00
547485,2011-03-23 11:16:00
565432,2011-09-04 13:16:00
568709,2011-09-28 15:42:00
548163,2011-03-29 13:43:00
564724,2011-08-28 12:16:00
578817,2011-11-25 13:45:00
544201,2011-02-17 10:11:00
547253,2011-03-22 10:44:00
541489,2011-01-18 13:38:00
550208,2011-04-15 10:39:00
544887,2011-02-24 11:54:00
541223,2011-01-14 14:39:00
553768,2011-05-19 10:47:00
548327,2011-03-30 13:05:00
566163,2011-09-09 11:48:00
539044,2010-12-15 15:47:00
551283,2011-04-27 14:01:00
560300,2011-07-18 10:29:00
568908,2011-09-29 13:38:00
536637,2010-12-02 11:35:00
579792,2011-11-30 15:43:00
565915,2011-09-07 15:52:00
552978,2011-05-12 14:46:00
566482,2011-09-13 09:43:00
547102,2011-03-21 10:41:00
559665,2011-07-11 13:35:00
549014,2011-04-05 15:00:00
565865,2011-09-07 15:07:00
538866,2010-12-14 14:40:00
578531,2011-11-24 14:40:00
548663,2011-04-01 14:44:00
539050,2010-12-15 16:21:00
579291,2011-11-29 11:21:00
573501,2011-10-31 12:02:00
559549,2011-07-10 15:25:00
541987,2011-01-24 16:05:00
547650,2011-03-24 12:08:00
574477,2011-11-04 12:21:00
564962,2011-08-31 14:35:00
544460,2011-02-20 14:01:00
548728,2011-04-04 09:55:00
557954,2011-06-23 18:44:00
559068,2011-07-06 10:41:00
557787,2011-06-22 16:16:00
566164,2011-09-09 11:56:00
556578,2011-06-13 14:13:00
579711,2011-11-30 14:17:00
574682,2011-11-06 12:44:00
569228,2011-10-02 14:47:00
545062,2011-02-27 14:07:00
546502,2011-03-14 11:46:00
573387,2011-10-30 14:33:00
548664,2011-04-01 14:45:00
554382,2011-05-24 11:55:00
577469,2011-11-20 11:25:00
575219,2011-11-09 11:17:00
574672,2011-11-06 12:25:00
545054,2011-02-27 12:41:00
545447,2011-03-02 16:34:00
570103,2011-10-07 12:18:00
556042,2011-06-08 12:44:00
537772,2010-12-08 12:35:00
573485,2011-10-31 11:37:00
540968,2011-01-12 13:40:00
577480,2011-11-20 11:37:00
558751,2011-07-03 11:26:00
568048,2011-09-23 12:36:00
567280,2011-09-19 11:46:00
577319,2011-11-18 13:43:00
538069,2010-12-09 14:08:00
546912,2011-03-17 20:12:00
578666,2011-11-24 17:06:00
552277,2011-05-08 12:34:00
551009,2011-04-26 09:50:00
577167,2011-11-18 10:41:00
548860,2011-04-04 13:38:00
554348,2011-05-24 08:49:00
569236,2011-10-02 15:49:00
572652,2011-10-25 12:11:00
577519,2011-11-20 13:20:00
536945,2010-12-03 12:24:00
574726,2011-11-06 14:56:00
557745,2011-06-22 12:16:00
565303,2011-09-02 12:17:00
558315,2011-06-28 11:44:00
571712,2011-10-18 16:46:00
562204,2011-08-03 12:54:00
549586,2011-04-11 10:00:00
578510,2011-11-24 13:25:00
575989,2011-11-13 14:20:00
549262,2011-04-07 12:38:00
572517,2011-10-24 14:47:00
571280,2011-10-16 13:08:00
571554,2011-10-18 09:13:00
537208,2010-12-05 15:12:00
574170,2011-11-03 11:43:00
551160,2011-04-26 15:04:00
571502,2011-10-17 15:18:00
550630,2011-04-19 14:49:00
557019,2011-06-16 12:45:00
577495,2011-11-20 12:20:00
577077,2011-11-17 15:16:00
573274,2011-10-28 13:10:00
536749,2010-12-02 13:49:00
544278,2011-02-17 12:01:00
549118,2011-04-06 13:18:00
536569,2010-12-01 15:35:00
575840,2011-11-11 11:56:00
557758,2011-06-22 13:28:00
570448,2011-10-10 14:55:00
581476,2011-12-09 08:48:00
536557,2010-12-01 14:41:00
569523,2011-10-04 14:41:00
553541,2011-05-17 15:33:00
545701,2011-03-06 15:17:00
565388,2011-09-02 15:56:00
580516,2011-12-04 14:15:00
571670,2011-10-18 13:12:00
576246,2011-11-14 13:42:00
537137,2010-12-05 12:43:00
548451,2011-03-31 11:25:00
547062,2011-03-20 13:28:00
539740,2010-12-21 15:20:00
557892,2011-06-23 14:11:00
577778,2011-11-21 16:10:00
552624,2011-05-10 12:53:00
542607,2011-01-30 13:48:00
561917,2011-08-01 11:57:00
560828,2011-07-21 11:55:00
573543,2011-10-31 13:05:00
569230,2011-10-02 15:07:00
572704,2011-10-25 14:39:00
567180,2011-09-18 14:56:00
578936,2011-11-27 13:00:00
543812,2011-02-13 14:40:00
538171,2010-12-09 20:01:00
543533,2011-02-09 13:00:00
562161,2011-08-03 11:58:00
557233,2011-06-17 14:44:00
580519,2011-12-04 14:51:00
559357,2011-07-07 18:56:00
544205,2011-02-17 10:31:00
569672,2011-10-05 13:58:00
565682,2011-09-06 10:42:00
545053,2011-02-27 12:41:00
538652,2010-12-13 15:12:00
566734,2011-09-14 14:09:00
541213,2011-01-14 13:28:00
556415,2011-06-10 12:19:00
580523,2011-12-04 15:00:00
550196,2011-04-15 10:09:00
539957,2010-12-23 12:58:00
556245,2011-06-09 16:10:00
577051,2011-11-17 14:02:00
546977,2011-03-18 12:08:00
566605,2011-09-13 16:27:00
563585,2011-08-17 17:01:00
550332,2011-04-17 13:53:00
552687,2011-05-10 15:09:00
555115,2011-05-31 14:58:00
580908,2011-12-06 13:20:00
574670,2011-11-06 12:20:00
543653,2011-02-11 10:26:00
577258,2011-11-18 12:27:00
537154,2010-12-05 13:05:00
579491,2011-11-29 15:23:00
568198,2011-09-25 14:52:00
556826,2011-06-15 10:25:00
551966,2011-05-05 13:14:00
542625,2011-01-31 09:50:00
548308,2011-03-30 12:00:00
576695,2011-11-16 12:25:00
574701,2011-11-06 13:54:00
568408,2011-09-27 10:40:00
567165,2011-09-18 11:58:00
580876,2011-12-06 12:12:00
553657,2011-05-18 11:28:00
578950,2011-11-27 14:40:00
563917,2011-08-21 13:46:00
547497,2011-03-23 12:15:00
536401,2010-12-01 11:21:00
567473,2011-09-20 12:50:00
565930,2011-09-08 10:32:00
577850,2011-11-22 11:04:00
547729,2011-03-25 10:52:00
574550,2011-11-04 15:18:00
573130,2011-10-27 16:41:00
537225,2010-12-05 16:41:00
579093,2011-11-28 10:54:00
571747,2011-10-19 10:59:00
547069,2011-03-20 13:52:00
553935,2011-05-20 10:32:00
553766,2011-05-19 10:44:00
573343,2011-10-30 11:59:00
550464,2011-04-18 13:30:00
569216,2011-10-02 12:41:00
542252,2011-01-26 16:01:00
577791,2011-11-21 16:36:00
548404,2011-03-31 09:38:00
546423,2011-03-13 12:39:00
567092,2011-09-16 12:48:00
551471,2011-04-28 16:40:00
544571,2011-02-21 13:07:00
574287,2011-11-03 15:09:00
581003,2011-12-07 08:38:00
566720,2011-09-14 12:42:00
573361,2011-10-30 12:53:00
565445,2011-09-04 14:50:00
569383,2011-10-03 16:46:00
549316,2011-04-08 09:54:00
581404,2011-12-08 13:47:00
556494,2011-06-12 14:57:00
574677,2011-11-06 12:32:00
560385,2011-07-18 12:53:00
544673,2011-02-22 15:46:00
536638,2010-12-02 11:41:00
553167,2011-05-13 16:19:00
544406,2011-02-18 13:26:00
571265,2011-10-16 11:31:00
545060,2011-02-27 13:47:00
565648,2011-09-05 16:22:00
551277,2011-04-27 13:06:00
551250,2011-04-27 12:00:00
568710,2011-09-28 15:42:00
568991,2011-09-29 16:44:00
574959,2011-11-08 10:09:00
578941,2011-11-27 13:26:00
551855,2011-05-04 15:08:00
573548,2011-10-31 13:22:00
541843,2011-01-23 12:08:00
578022,2011-11-22 13:25:00
573245,2011-10-28 12:08:00
562807,2011-08-09 14:57:00
569253,2011-10-03 10:55:00
538379,2010-12-12 11:26:00
573269,2011-10-28 13:00:00
561911,2011-08-01 10:26:00
577696,2011-11-21 11:57:00
561502,2011-07-27 14:14:00
569556,2011-10-05 08:50:00
546252,2011-03-10 14:42:00
557640,2011-06-21 16:24:00
544597,2011-02-21 17:42:00
572280,2011-10-23 11:05:00
552852,2011-05-11 15:08:00
577038,2011-11-17 13:30:00
543188,2011-02-04 11:45:00
576508,2011-11-15 12:02:00
557472,2011-06-20 13:27:00
559796,2011-07-12 13:30:00
543803,2011-02-13 12:05:00
570521,2011-10-11 10:43:00
538744,2010-12-14 11:26:00
547850,2011-03-27 12:06:00
539484,2010-12-19 15:44:00
559499,2011-07-08 14:22:00
537065,2010-12-05 11:57:00
563216,2011-08-14 13:14:00
538205,2010-12-10 11:24:00
581256,2011-12-08 11:21:00
541406,2011-01-17 15:19:00
566033,2011-09-08 13:07:00
573396,2011-10-30 15:13:00
569844,2011-10-06 13:30:00
543277,2011-02-06 14:33:00
546950,2011-03-18 11:24:00
570088,2011-10-07 11:32:00
565927,2011-09-08 10:08:00
546951,2011-03-18 11:30:00
568168,2011-09-25 12:46:00
545688,2011-03-06 12:42:00
577359,2011-11-18 16:07:00
545232,2011-03-01 10:19:00
563745,2011-08-19 09:38:00
569424,2011-10-04 10:49:00
562984,2011-08-11 11:45:00
544293,2011-02-17 12:42:00
571669,2011-10-18 13:11:00
580982,2011-12-06 16:21:00
574587,2011-11-06 10:29:00
576300,2011-11-14 14:39:00
543978,2011-02-14 15:37:00
563100,2011-08-12 09:57:00
539225,2010-12-16 13:02:00
569046,2011-09-30 10:48:00
549548,2011-04-10 11:35:00
549099,2011-04-06 11:07:00
570964,2011-10-13 11:50:00
573377,2011-10-30 13:51:00
541280,2011-01-17 11:57:00
549241,2011-04-07 11:40:00
539039,2010-12-15 15:00:00
542399,2011-01-27 15:38:00
552315,2011-05-08 16:10:00
576864,2011-11-16 16:06:00
580831,2011-12-06 11:39:00
551270,2011-04-27 12:35:00
572921,2011-10-26 16:57:00
551171,2011-04-26 16:45:00
574839,2011-11-07 11:40:00
543535,2011-02-09 13:37:00
572307,2011-10-23 15:23:00
576911,2011-11-17 10:01:00
561868,2011-07-31 11:26:00
572194,2011-10-21 11:43:00
555638,2011-06-06 12:51:00
552824,2011-05-11 13:16:00
580092,2011-12-01 14:38:00
556107,2011-06-08 17:09:00
567167,2011-09-18 12:21:00
562539,2011-08-05 15:30:00
573153,2011-10-28 07:39:00
559876,2011-07-13 11:09:00
553686,2011-05-18 13:58:00
537794,2010-12-08 13:01:00
559984,2011-07-14 11:45:00
538040,2010-12-09 13:08:00
575331,2011-11-09 13:52:00
555573,2011-06-05 15:46:00
545587,2011-03-04 09:46:00
552051,2011-05-06 10:10:00
576560,2011-11-15 13:21:00
551440,2011-04-28 15:29:00
556507,2011-06-13 09:55:00
565152,2011-09-01 14:42:00
549771,2011-04-12 11:43:00
576590,2011-11-15 14:30:00
570674,2011-10-11 14:59:00
537362,2010-12-06 12:34:00
555249,2011-06-01 14:57:00
552318,2011-05-08 16:13:00
563376,2011-08-16 10:36:00
537399,2010-12-06 14:31:00
557007,2011-06-16 11:30:00
543171,2011-02-04 09:11:00
575854,2011-11-11 12:20:00
553523,2011-05-17 14:46:00
553005,2011-05-12 16:29:00
578551,2011-11-24 15:05:00
548670,2011-04-01 15:37:00
578017,2011-11-22 13:07:00
575681,2011-11-10 15:32:00
553184,2011-05-15 12:33:00
580500,2011-12-04 12:52:00
560251,2011-07-17 12:32:00
542998,2011-02-02 12:16:00
566233,2011-09-11 11:04:00
560445,2011-07-19 09:08:00
572185,2011-10-21 10:52:00
579536,2011-11-30 09:53:00
558881,2011-07-04 14:36:00
553156,2011-05-13 14:58:00
547918,2011-03-28 12:49:00
547896,2011-03-28 11:34:00
546108,2011-03-09 12:35:00
577740,2011-11-21 13:36:00
575637,2011-11-10 13:46:00
570246,2011-10-09 16:22:00
578258,2011-11-23 13:01:00
560780,2011-07-21 09:31:00
